ID,latitude,longitude
5909,-23.518756115244514,-46.59980553028315
5910,-22.604178017070023,-45.68602266900869
5911,-23.416886067671147,-46.58132950134406
5912,-22.54197496134703,-45.636265585758196
5913,-22.433777225055014,-45.58943251177421
5914,-23.202718656874325,-46.91308767238321
5915,-23.313432866584876,-47.05480790788429
5916,-22.549619207490675,-45.4062229096353
5917,-23.484202661401206,-46.446624351613515
5918,-22.686893219951877,-45.7762085027755
5919,-23.189993376597812,-47.18193860003097
5920,-23.204621977279103,-46.91062223922113
5921,-23.472788025025828,-46.60495194061082
5922,-23.138404162254957,-46.986715404641
5923,-23.237526392987327,-46.81488903166745
5924,-23.671918919224062,-46.54535191922722
5925,-23.447928014155735,-46.41754455725251
5926,-23.57188813059985,-46.48671817147477
5927,-22.409205544936064,-45.74734467960902
5928,-23.248318953540178,-46.95532281565368
5929,-23.432243957299715,-46.87419974025055
5930,-22.665222357366876,-45.70629746237128
5931,-23.19709288152427,-46.4577453368265
5932,-22.488817238736804,-45.7160347060033
5933,-22.348699981481257,-45.70786951120371
5934,-23.471330040042254,-46.452242054281605
5935,-23.759279852912684,-46.48280683316375
5936,-23.194815273171066,-46.851019892570434
5937,-22.487781717159002,-45.63108455052472
5938,-22.527781565012287,-45.61974552449553
5939,-23.362800592103422,-47.02470396760598
5940,-22.48303591272759,-45.63298085460199
5941,-22.53181261906953,-45.60308386223745
5942,-23.21666235773041,-46.97485300936458
5943,-22.376266237025554,-45.68528888558927
5944,-23.045918485003266,-47.07714488457154
5945,-23.17923736347157,-47.0266181892898
5946,-22.54377355656625,-45.483434220811205
5947,-23.47247584096779,-46.441370163303176
5948,-22.45670232746883,-45.681029930763856
5949,-22.52681773637053,-45.588058561058055
5950,-22.5356188024214,-45.714498882364076
5951,-23.365884532321132,-47.02973965645316
5952,-22.566767246281028,-45.61698968383048
5953,-23.68809836892927,-46.44872151394436
5954,-23.197331606750847,-46.91325781641322
5955,-22.48714515767074,-45.61379704273693
5956,-23.773413860104714,-46.4168749291974
5957,-22.962145983524472,-46.91152892634264
5958,-23.532890600680062,-46.566632054302886
5959,-23.7811895842174,-46.54385323021205
5960,-23.0579881223115,-46.774813833293805
5961,-23.147802768718947,-46.9762668614313
5962,-22.428168943724266,-45.724604048648
5963,-23.238596002013484,-46.8207159404115
5964,-22.61178771363392,-45.58646300679691
5965,-23.39972041421599,-46.44589894374372
5966,-23.52087095631338,-46.57945824889362
5967,-23.180843106301456,-46.807534901730875
5968,-23.640263788678013,-46.688751655355304
5969,-23.645941982547637,-46.64493655431966
5970,-22.520391728763215,-45.86958424803393
5971,-23.177654372058722,-46.91178580251388
5972,-22.421243031200163,-45.59059678002223
5973,-23.632525975767784,-46.76227211013087
5974,-22.479286039497325,-45.53094371247573
5975,-22.474271831512944,-45.65500025275182
5976,-23.307131986466995,-46.95911163680448
5977,-22.49495064718497,-45.7944766678234
5978,-23.09391975334305,-46.836862562950444
5979,-23.416566568905314,-46.527447174634446
5980,-23.423608109731244,-46.99853493239112
5981,-23.535935622188475,-46.655345255252705
5982,-23.298277887643735,-46.57569912331084
5983,-23.20816966058839,-47.030992064408096
5984,-22.4665580509443,-45.79517409945813
5985,-22.595807157564128,-45.520985152417055
5986,-22.48003540522417,-45.86608985325432
5987,-22.3241281582586,-45.689333449687936
5988,-22.539869112580178,-45.651051999039744
5989,-23.22032654531855,-46.93415612664086
5990,-23.119194900584287,-46.81443190122439
5991,-23.562326473304374,-46.71762038198159
5992,-23.281255302350626,-47.06397300226893
5993,-23.196030043317727,-46.90088885994657
5994,-23.373727970540596,-46.43618470398423
5995,-23.633354713202447,-46.53719736946124
5996,-23.47936778993753,-46.519787238244994
5997,-23.29406072460653,-46.878646456279434
5998,-22.647280604926323,-45.647277464661805
5999,-23.272486414484902,-46.934598057770046
6000,-22.44190271997196,-45.83132174189597
6001,-22.493649668375287,-45.61798573006042
6002,-22.654894275776925,-45.76981056221206
6003,-22.545413382659646,-45.752746524435764
6004,-22.681077326120473,-45.738397616767614
6005,-23.30627134171014,-47.01314957193975
6006,-22.41873663695794,-45.51285341838293
6007,-22.27394744457795,-45.564471245300936
6008,-22.523511763404773,-45.6844360826239
6009,-23.321899152998764,-46.95816483722389
6010,-22.43216183295097,-45.661316138909164
6011,-23.507764282088463,-46.542807029565004
6012,-23.28784421380395,-46.958160012057846
6013,-23.117150538849348,-46.92458153149937
6014,-23.3526494687181,-46.99911365767051
6015,-23.31145415894729,-46.77870683846995
6016,-23.298321558617097,-47.006351375958765
6017,-23.32923536241107,-46.64223737264255
6018,-23.45074449862559,-46.47362382305018
6019,-22.56681146540661,-45.66313594006626
6020,-22.43790833351782,-45.707579608632656
6021,-22.456163677553526,-45.83686869429864
6022,-23.414464764567573,-46.70799618926064
6023,-22.587971145462053,-45.58130500934499
6024,-23.69094123216687,-46.4867163966282
6025,-23.54873825935212,-46.4154617017074
6026,-22.443733337191,-45.696950169319685
6027,-22.618855665487242,-45.73323875353315
6028,-23.230273632300623,-47.05979637259289
6029,-23.213717923540493,-46.867175442109335
6030,-23.691795374309393,-46.42844288838566
6031,-23.140788153792226,-46.985440064237615
6032,-23.286776070801285,-47.026112422925166
6033,-22.26600666649182,-45.488864792372325
6034,-23.26329928624217,-46.913275384680105
6035,-23.385248321521864,-47.127994907399696
6036,-23.282656174378083,-46.40914041749308
6037,-22.60954608772417,-45.72932319261475
6038,-23.172258071419353,-46.9967100774737
6039,-22.504920680707848,-45.801753524392346
6040,-23.366787945663084,-46.94402172128898
6041,-23.263515974467143,-46.914676602873904
6042,-23.12846090249192,-46.788201803576165
6043,-23.24663337086344,-47.02915813234657
6044,-23.049401647649727,-46.90071248756481
6045,-22.392524348459297,-45.5391616180746
6046,-22.574362528279245,-45.71268454540404
6047,-22.605559128216772,-45.725701113672244
6048,-23.902441183139118,-46.62255400599114
6049,-23.17762259905384,-47.16200410941736
6050,-23.4677795021444,-47.0085759977202
6051,-22.721045823820756,-45.59553513013135
6052,-23.619449562794973,-46.52954554821849
6053,-22.444729776647975,-45.67843313014776
6054,-22.746938820807795,-45.599604940549405
6055,-23.38398034603183,-46.888849832257854
6056,-23.161560645116854,-46.769576293906
6057,-23.69278288726088,-46.5554393529669
6058,-23.456998550002208,-46.96261099751958
6059,-22.625819332150634,-45.75186664699127
6060,-23.248718707050077,-46.92033134300393
6061,-23.637863022916086,-46.56600056305774
6062,-23.49338564541679,-46.698438621472675
6063,-22.355962039083717,-45.736714506724304
6064,-22.49655114504811,-45.63983030391716
6065,-22.58421476233598,-45.72181286373588
6066,-22.820217531002935,-45.66316642518769
6067,-22.584290578512967,-45.656664427492025
6068,-23.416073246723567,-46.60147269590961
6069,-23.73047537516399,-46.579414095935924
6070,-23.024571292951997,-46.95750953894877
6071,-22.396713878559236,-45.77266119934339
6072,-23.07975255994938,-46.82933459624652
6073,-23.663964446780124,-46.502098113015364
6074,-23.06719923808724,-46.920017969266524
6075,-23.568520991891134,-46.46559600566619
6076,-23.4863177672968,-46.5201384375942
6077,-23.60475750032252,-46.57147704924494
6078,-22.567599951692277,-45.50987750458907
6079,-23.641919500454847,-46.40692785251301
6080,-23.757021414532282,-46.46138851515924
6081,-22.707206426847662,-45.647258434466664
6082,-23.46395672793149,-46.50438015994828
6083,-23.26541785940018,-46.38607989105259
6084,-23.536427683278575,-46.51108892658057
6085,-23.62471181722316,-46.46462680146883
6086,-22.98025143028783,-46.89988302648855
6087,-23.717464331024882,-46.557242873335156
6088,-23.57952913789109,-46.6930101458125
6089,-23.55534710689016,-46.56664449717057
6090,-22.577366970353452,-45.6556814588961
6091,-23.241402015664132,-46.86597121686407
6092,-23.14113614101945,-47.067665104016335
6093,-23.11104274449702,-46.90228378605555
6094,-23.711237314104487,-46.43148674033589
6095,-22.43652041931647,-45.764103064116405
6096,-23.09001041196071,-46.872302598712935
6097,-22.49469855318779,-45.674153253478586
6098,-22.752573387679963,-45.70137531929947
6099,-23.610960684621965,-46.123337409060966
6100,-22.578791916477556,-45.749891984234914
6101,-23.154191446613705,-47.00250061348952
6102,-23.627885598623124,-46.5918228126211
6103,-22.29358304719477,-45.585515695797234
6104,-23.15410971793827,-46.89146738381412
6105,-22.524903173278737,-45.70130500924237
6106,-23.28707944442387,-46.90598129630658
6107,-23.045860673137962,-47.10323560251025
6108,-23.36101183246102,-46.346960934208106
6109,-23.74572285456669,-46.68565852313013
6110,-23.561869666060424,-46.6844006774003
6111,-23.57549459797552,-46.30419799647614
6112,-23.877980453571734,-46.75086160740597
6113,-23.837972445208393,-46.54147647572077
6114,-22.701027044822084,-45.63447617652036
6115,-23.730629353199568,-46.60937980770204
6116,-22.954718957401884,-46.92573390014494
6117,-23.622507127452792,-46.534487155073414
6118,-23.606100022944336,-46.5682818725443
6119,-23.328817910221485,-46.965451801462194
6120,-22.483244943738686,-45.70875102102642
6121,-23.61188535652247,-46.615296245178584
6122,-23.15754312360753,-46.72928962734274
6123,-23.407592631182204,-46.52018995603663
6124,-23.86192389670719,-46.51322181424789
6125,-23.0627352006954,-47.06764352468759
6126,-22.45550531457201,-45.78913363617707
6127,-23.564819263765113,-46.56619908917746
6128,-23.526962098699798,-46.590156346256
6129,-23.859429123735488,-46.546561279923814
6130,-23.457159138097374,-46.57820404274683
6131,-23.385941045186073,-47.04762881445344
6132,-22.642697971491867,-45.63740592155524
6133,-23.251566225689913,-46.86363705034065
6134,-23.541045356022643,-46.668059319316896
6135,-22.340492539052807,-45.6268432389317
6136,-23.40471092345595,-46.512260367445315
6137,-22.523662786435654,-45.68591648402922
6138,-22.502660432950833,-45.810235392922365
6139,-22.388823565295883,-45.74032040152626
6140,-23.134999789244567,-46.96082159909524
6141,-22.42996691490725,-45.6345189763722
6142,-23.186516340741985,-46.89891820036222
6143,-22.587409274854643,-45.78764138977289
6144,-23.022592791586955,-46.849952187284494
6145,-23.31191031674422,-46.94670367180339
6146,-22.561929530628767,-45.542666987314526
6147,-23.518993887652282,-46.50123437822989
6148,-23.260064180093647,-47.07612146876272
6149,-22.597812970666876,-45.747301793055485
6150,-23.331487815355995,-46.904577713704036
6151,-23.706541736099666,-46.35065106526249
6152,-23.57999446450549,-46.62541944838915
6153,-23.605419413495397,-46.68504693514625
6154,-23.738946236960505,-46.541091196398455
6155,-23.102561597460117,-46.88773993559335
6156,-23.358142164712817,-46.97577506325668
6157,-22.229250376620698,-45.814883452591005
6158,-23.522525994681455,-46.59150928728481
6159,-23.54919569932311,-46.32689623502154
6160,-23.576097596820663,-46.43660173650949
6161,-23.12084604513513,-46.43660167115953
6162,-23.702200091616096,-46.59485759983391
6163,-23.099732292416867,-46.92073338058423
6164,-23.67454530529268,-46.48468473890194
6165,-22.50944884460506,-45.61613039965574
6166,-23.57165240868025,-46.524113530570496
6167,-23.190167430686675,-47.002478023157146
6168,-23.43281799274484,-46.808015340761884
6169,-23.6476215714059,-46.618557415087864
6170,-23.463613652078127,-46.713104547876966
6171,-23.73757707489148,-46.52159344395876
6172,-22.773200952857465,-45.640919813164196
6173,-23.59390446121769,-46.4942836579445
6174,-22.530162227698046,-45.91598611182047
6175,-23.586636003903628,-46.69375814826379
6176,-22.580384727642922,-45.70985100901376
6177,-23.310443682431497,-46.76046167565376
6178,-23.65452122627257,-46.55722762250334
6179,-22.693758616296495,-45.66160688939407
6180,-23.4966470295858,-46.55842676069471
6181,-22.616955322010753,-45.55816698200112
6182,-23.44385152641444,-47.00981584502237
6183,-22.527993443319,-45.617044022065386
6184,-23.26700069819656,-46.99230093191873
6185,-23.423148313910485,-46.608698177024195
6186,-22.640981698009053,-45.570625919025225
6187,-22.473342562177017,-45.82814551573922
6188,-23.669213680253154,-46.43653180276289
6189,-23.035385718272117,-46.85011899484682
6190,-23.070768643989105,-46.986541408697896
6191,-23.215063967642614,-47.078414377213946
6192,-23.642429815091248,-46.504768324049074
6193,-22.494467466295543,-45.750814429515835
6194,-23.47661714179708,-46.55364654029882
6195,-23.23507409138673,-46.91709601467308
6196,-22.565165886638507,-45.66811547141029
6197,-23.711949599580027,-46.41479780575335
6198,-22.397971233725844,-45.644310725427154
6199,-22.54019454631817,-45.54918491365016
6200,-22.49080991705957,-45.57168948656795
6201,-23.61435380300015,-46.43457145628678
6202,-23.364493384063458,-46.55226127000399
6203,-23.161711188074122,-46.93636580031889
6204,-23.302738407195715,-47.00205084206225
6205,-23.620317834322652,-46.86346269895114
6206,-23.00028572541489,-46.80244627894227
6207,-23.02581217437379,-46.970723523541025
6208,-22.546189752849987,-45.695091373358586
6209,-23.468524449810307,-46.71172923877527
6210,-23.54294725758038,-46.507157342217425
6211,-23.611675269592634,-46.53687463857149
6212,-22.93336223027618,-46.84207867666871
6213,-23.601126276541873,-46.39703955690461
6214,-22.696673578549362,-45.59398234133346
6215,-23.608392947008518,-46.604278322231536
6216,-23.390610433419464,-47.01035519578175
6217,-23.318726191910997,-46.93298436285135
6218,-23.341515281146503,-47.0188353660178
6219,-23.874226261775927,-46.634146562079465
6220,-23.648618443527738,-46.5418312161286
6221,-22.636698927304327,-45.636256424812885
6222,-23.151536569996026,-47.06397089561104
6223,-23.14412429500305,-46.93368386770558
6224,-23.616144284051273,-46.488141455477646
6225,-22.49897763740362,-45.77740378595941
6226,-22.53777953982665,-45.77864242935218
6227,-23.013908351661282,-47.07646907806332
6228,-22.472012309665118,-45.612598433460235
6229,-23.242929717187526,-46.85804410771145
6230,-22.48677562284848,-45.72797024831504
6231,-23.510945843788786,-46.53769764155058
6232,-23.05184539541371,-47.07887471043579
6233,-23.061214168383998,-46.81324414794587
6234,-22.313042006705984,-45.69912487466195
6235,-23.148609130013966,-47.039947331085045
6236,-23.40107392789334,-46.66913542777755
6237,-22.649800239364236,-45.61340281599318
6238,-23.749455980503843,-46.60983738882993
6239,-23.76876362575902,-46.43744829779643
6240,-22.534974420313404,-45.57461506918352
6241,-23.11566561805329,-46.93559822821059
6242,-23.180039020674492,-46.93137508362726
6243,-23.694859670496346,-46.56645384998967
6244,-23.075694585698994,-47.06849019117232
6245,-23.396543997030946,-46.514246316944174
6246,-23.293959371590738,-46.93273686444277
6247,-22.99661674864474,-46.846005430878265
6248,-22.561406192402675,-45.67618333069331
6249,-23.743605697555253,-46.534254880529
6250,-23.587643667610145,-46.51372060745979
6251,-23.13315653001099,-46.952418472728034
6252,-22.361855721677784,-45.66103064196352
6253,-22.551989658802473,-45.83152213480644
6254,-23.333296723288363,-46.85198439383618
6255,-23.63423229247131,-46.47771818444614
6256,-22.592414804469453,-45.66138295964062
6257,-22.55184133111963,-45.685015244997324
6258,-23.542597661271127,-46.47646510627194
6259,-23.29187012518238,-47.01841594905137
6260,-22.58966660937398,-45.77895420180952
6261,-23.746785421356915,-46.45027672628049
6262,-23.62746927295243,-46.49721633889298
6263,-23.137560748815574,-46.94068003074853
6264,-23.237139841743552,-46.7786192567539
6265,-23.195453334587278,-46.88769340960951
6266,-23.588304564240154,-46.555492624158674
6267,-22.4263293133477,-45.76694036079433
6268,-23.65747733355287,-46.52319598230222
6269,-23.61649078598335,-46.59204585973054
6270,-23.314676878111744,-46.854571822260425
6271,-22.56626758277573,-45.490426438322714
6272,-23.66627771983498,-46.35653082447534
6273,-23.441990290004924,-46.9199588888553
6274,-23.237686948083493,-46.87254084840787
6275,-23.714156093897696,-46.55253941924309
6276,-22.416441790437894,-45.921394497554616
6277,-22.35647767051531,-45.65237624945244
6278,-22.483066392363508,-45.62558242816623
6279,-23.268451061008484,-46.924377527574144
6280,-23.13373682210191,-47.03636570008828
6281,-23.70338000259847,-46.26617624608244
6282,-22.725163099807663,-46.00892690958225
6283,-23.18701807446337,-46.9467636014768
6284,-23.158759280060366,-46.85144507196062
6285,-23.550004451017593,-46.727813359968266
6286,-23.597626715578592,-46.386334266873604
6287,-22.64308874335976,-45.77117839562704
6288,-23.1732072125879,-46.996786113934185
6289,-23.151665186639995,-46.91209306826612
6290,-23.29581568678639,-46.84790066248119
6291,-23.374258441055062,-46.80044174738394
6292,-23.529512399377687,-46.78097344173599
6293,-23.716169316459094,-46.59121686048908
6294,-23.260647242699527,-46.91060101086475
6295,-23.700946742349974,-46.503943086273516
6296,-23.658572083431906,-46.395901444351075
6297,-23.521452283750534,-46.4764971362038
6298,-23.083387196126203,-46.932273221196596
6299,-22.351608194907623,-45.518663687093046
6300,-22.512207556508415,-45.85120374576225
6301,-23.5833581328913,-46.51948455937361
6302,-23.505552623087027,-46.739029073585876
6303,-22.43129416299079,-45.66819491826854
6304,-23.642250640337647,-46.51237830821515
6305,-22.570668773490365,-45.57372985769722
6306,-22.983533686631258,-46.91157756489887
6307,-23.06326415781344,-46.90098283788475
6308,-23.404547755313466,-46.44181807369322
6309,-22.3582230156999,-45.694359333872825
6310,-23.161124693466785,-46.94928955271613
6311,-23.588153329649277,-46.37226555374706
6312,-23.204634586067215,-46.92241995475366
6313,-22.55607202298619,-45.614506038963796
6314,-23.68230175451959,-46.60614631108971
6315,-22.3046548572678,-45.54610567655168
6316,-23.156317098573236,-46.728680826046684
6317,-23.812838868291276,-46.45326950529861
6318,-23.26348513444086,-47.07062108331139
6319,-23.22588294047713,-46.4833676581456
6320,-23.09498610580316,-46.86249723638489
6321,-22.670585207947678,-45.66832050769494
6322,-23.661272696905254,-46.61826108240477
6323,-22.612402346166363,-45.62782209188273
6324,-23.47661725342343,-46.56111713091456
6325,-23.489964722850758,-46.868981214418255
6326,-23.578100729274933,-46.57023348371355
6327,-23.363139381076717,-47.03399349723068
6328,-22.35748286406938,-45.7118391144249
6329,-23.215205755849965,-47.0453875615126
6330,-23.5524000868038,-46.470979577502064
6331,-23.571310919819236,-46.6608430875395
6332,-23.269632832971457,-47.06986630096778
6333,-23.557641554906798,-46.66290888797113
6334,-23.514506407191497,-46.606130931260694
6335,-23.216637286037592,-46.97198110439698
6336,-22.488572646370304,-45.7260545217252
6337,-23.102856582847636,-47.023829792658695
6338,-23.33024111838959,-46.55862919026271
6339,-23.12582656190161,-46.99705855227275
6340,-23.09874210061568,-47.05681784700599
6341,-23.36857181097019,-46.99361386409596
6342,-23.686367695754562,-46.65896522957238
6343,-22.720115982412523,-45.66482648504379
6344,-23.424860193591392,-46.47529673284742
6345,-22.3563346197727,-45.69213865287064
6346,-23.288657532088195,-46.836924226929334
6347,-23.21322816027186,-46.90279820544152
6348,-22.486898195167914,-45.84958797372193
6349,-23.583663329742794,-46.64604736281582
6350,-23.27468909082572,-46.97900213581102
6351,-23.381190398356242,-46.86582003176768
6352,-23.492500857545195,-46.726732137178566
6353,-23.357458861228462,-47.05802518703222
6354,-23.31619832267836,-47.10456933575902
6355,-23.667883876443913,-46.67369192401324
6356,-23.258947291714918,-46.96330935777797
6357,-22.511234046900597,-45.651451655629806
6358,-23.117636269863237,-46.86858743946276
6359,-22.26236354566824,-45.50370595028709
6360,-23.17085379621713,-47.008985951858044
6361,-22.487727308970133,-45.67117089008538
6362,-23.74273705821495,-46.38588414756037
6363,-22.56106189218495,-45.64411841647847
6364,-22.43367351679059,-45.758301804121785
6365,-23.186189651660918,-46.97054803916765
6366,-23.473850292087473,-46.472086465107566
6367,-22.583229047138854,-45.540341764277386
6368,-22.790088481321707,-45.7214223031559
6369,-23.598146616217473,-46.61564251389718
6370,-23.26125544390308,-46.928300729614634
6371,-22.518925961172926,-45.580055601510395
6372,-23.943821253670244,-46.53191042771417
6373,-23.228883113998954,-46.98882587758838
6374,-23.21768544923952,-46.75660527070791
6375,-22.54627242222172,-45.60851352909053
6376,-23.159271197091606,-46.80178774325953
6377,-22.429998143466246,-45.66776284640464
6378,-23.340244513699425,-46.98535395667763
6379,-23.229169000084635,-46.72261747702571
6380,-22.61610876499465,-45.810474899981685
6381,-23.345059583052922,-46.92505362509567
6382,-23.75007100455184,-46.532320676781275
6383,-23.088578072397468,-46.845837778033705
6384,-23.050942646827053,-46.86561903814162
6385,-22.331062703884488,-45.6990119422039
6386,-23.013193843289336,-47.15752511039071
6387,-22.23497793436032,-45.60693824705733
6388,-22.561221467644632,-45.62612006383069
6389,-23.582199478004195,-46.50700354964985
6390,-22.61386087580981,-45.692912436365184
6391,-23.70446538531506,-46.44815202132058
6392,-22.348806792902753,-45.552858471681105
6393,-23.28909063873456,-46.96907475460741
6394,-23.499685690607436,-46.56949039864087
6395,-22.570407331672527,-45.75457016542641
6396,-22.570079502787234,-45.31478958500106
6397,-23.125321019471688,-47.053390643648214
6398,-23.52276272177784,-46.525803607922924
6399,-23.664655195422284,-46.5136871518272
6400,-23.71940288268835,-46.46878609628586
6401,-23.63847156163301,-46.399562623579705
6402,-23.003062574589173,-46.87867866574565
6403,-23.42609839245131,-47.166490089242416
6404,-22.630429457072776,-45.5137355517995
6405,-23.29159005069093,-46.99425624153178
6406,-23.208206307996228,-46.966948713067104
6407,-23.144906806265144,-46.87484219998856
6408,-23.353202083767034,-46.90366005284824
6409,-22.477297227539122,-45.61306489270883
6410,-22.249661554939404,-45.64990668431427
6411,-22.595957226128323,-45.65707142121123
6412,-23.19182150616971,-46.99732250230091
6413,-23.525035231115396,-46.372255722662494
6414,-23.57009078723712,-46.67752593768713
6415,-23.605046752978737,-46.704040491155624
6416,-22.721959539750934,-45.79258236610639
6417,-23.586671159913315,-46.42167768445402
6418,-23.804198125906108,-46.48679407617466
6419,-23.707927072569216,-46.447317422559415
6420,-23.599482519184555,-46.51723677643893
6421,-22.30912480958227,-45.55856466478918
6422,-22.956131709205163,-46.77645412128465
6423,-23.375655350936356,-46.82942075843958
6424,-22.447136760029633,-45.450743673544196
6425,-23.695532272874086,-46.63553115556865
6426,-22.445710956115384,-45.756992157211876
6427,-23.04939341882676,-46.84751439226013
6428,-23.41416499662862,-46.53714239435863
6429,-22.393709478100835,-45.59591471879122
6430,-23.52433626325982,-46.5220694547095
6431,-22.363447985470938,-45.619946017031644
6432,-22.51872446083841,-45.78969318178253
6433,-23.326402555362908,-46.904526071023966
6434,-23.532655053677317,-46.705514673799684
6435,-23.608616114950053,-46.589766422208605
6436,-23.630872164932253,-46.57187256145774
6437,-22.996469281508407,-46.767236727531085
6438,-23.227157931951428,-47.08283819950938
6439,-23.22073879486004,-46.773792009486435
6440,-22.47161729331271,-45.706415683378346
6441,-23.343753324777985,-47.07165284168526
6442,-22.555688721451208,-45.82169249290875
6443,-23.24637630886418,-46.98133556036381
6444,-23.363902343342478,-46.66210900096904
6445,-23.631530436399537,-46.49790811142632
6446,-23.14692576025219,-47.02218815671204
6447,-23.093955549294748,-46.95774240950573
6448,-23.17429905510198,-46.986951208319404
6449,-23.49222549088111,-46.52919479385751
6450,-23.229942474679774,-47.02176312412859
6451,-23.312106428986056,-46.96883081282256
6452,-23.46679423582764,-46.76127788699355
6453,-23.413006645566355,-46.59400971714275
6454,-22.537846004394588,-45.814409647973164
6455,-23.60604331678305,-46.50378125544934
6456,-22.29195536954117,-45.54739920335291
6457,-22.54738913182849,-45.73300021213424
6458,-22.96059645683236,-46.88243661060675
6459,-23.108349106612224,-46.79010674546779
6460,-23.28972687555753,-47.076578742080635
6461,-23.664939123065086,-46.51503622748044
6462,-22.494142983444945,-45.65720024040165
6463,-22.479213378257484,-45.546133167898255
6464,-23.147014639216682,-46.89960534797801
6465,-23.471610216681654,-46.47415312139003
6466,-23.611537196156267,-46.567640987049586
6467,-23.111921482841527,-46.84404495097454
6468,-22.719338191819283,-45.671017764690184
6469,-22.734393617975176,-45.55658824686932
6470,-23.0484204045708,-46.966925684943426
6471,-23.177515759565978,-46.937981728844164
6472,-23.706938344612226,-46.34785355993243
6473,-22.511889191482524,-45.832002844058046
6474,-23.870190348766467,-46.424295894855604
6475,-22.433098717514387,-45.95830112279801
6476,-22.655810098468958,-45.640842589428026
6477,-23.45252169639384,-46.568410028071696
6478,-22.662942076761464,-45.60291611555555
6479,-22.37626767397507,-45.650088566836025
6480,-23.473016325976612,-46.845885999952365
6481,-23.45757960493624,-46.57906907863082
6482,-23.57053587320097,-46.3692056351314
6483,-23.72442585380189,-46.48472873780323
6484,-23.697497134438187,-46.51554364617528
6485,-22.55021166124348,-45.81842554689681
6486,-23.59151985942165,-46.55618784318238
6487,-23.458558585042812,-46.53927867289986
6488,-22.686359461129886,-45.68131669353315
6489,-22.656851618610013,-45.83067863195597
6490,-23.004413132914628,-46.85091873152672
6491,-23.205615518226907,-46.93587974641529
6492,-23.75469799282909,-46.630331903067635
6493,-23.511669762393918,-46.53481305564935
6494,-23.28796924064019,-47.069088801475786
6495,-22.68969589618031,-45.61506337811723
6496,-23.21822763788876,-46.91320460138833
6497,-23.723156947452896,-46.59063177381953
6498,-23.628197226841035,-46.57555370909421
6499,-22.524451327605128,-45.556979729402705
6500,-23.67507100494644,-46.741914544541295
6501,-23.701988994227236,-46.53124672364337
6502,-23.66750367474579,-46.76281522585205
6503,-23.300437542955777,-47.0091985624391
6504,-23.017036174392242,-46.905979513841906
6505,-22.47316956206283,-45.748173441388374
6506,-23.66562903307557,-46.428137052146894
6507,-23.550995476798295,-46.558507363264226
6508,-23.247107541087516,-47.045555635494466
6509,-22.395885670297854,-45.64312857888954
6510,-23.15931073963501,-46.98915335215842
6511,-23.632691070807404,-46.44358556727076
6512,-22.558797360698563,-45.6186409300302
6513,-23.280923768968705,-47.03698638798494
6514,-22.456036871367452,-45.71223019831352
6515,-22.534945758545025,-45.769092547824684
6516,-23.18287678357416,-46.96761411166555
6517,-23.32553279013453,-46.727740019509476
6518,-23.537298771445467,-46.52875708355803
6519,-23.228243529891017,-47.20159330651536
6520,-22.37208734003405,-45.69857187232114
6521,-22.54012174281167,-45.73521719420447
6522,-23.27433692062303,-46.95320734836466
6523,-22.394331349432463,-45.61422660537834
6524,-23.591601803174985,-46.54416481967107
6525,-23.4832510545674,-46.69830614898685
6526,-23.306347884593524,-46.9227015346554
6527,-23.259310836642214,-46.83919558869469
6528,-22.208256314786883,-45.848937831718935
6529,-22.532515745100774,-45.608720091065656
6530,-23.42469508449506,-46.458265535984
6531,-22.7173783412264,-45.78754961735783
6532,-23.229930923438882,-47.065650866744264
6533,-23.181954899441433,-46.780891001336045
6534,-23.283965330439294,-46.82688431005894
6535,-23.53983697451199,-46.60865565265563
6536,-23.378067636814148,-46.99128391212541
6537,-23.001766394252588,-46.97281940695859
6538,-23.18783788420096,-46.96939802918748
6539,-22.7598034330599,-45.78106276624052
6540,-23.366569528019195,-46.922563701414035
6541,-23.21065232741101,-46.849622367440446
6542,-23.671715639862665,-46.465409387357006
6543,-23.546740818584933,-46.75035594146491
6544,-23.66868468081344,-46.52985248473201
6545,-23.087317961145512,-46.99602073942978
6546,-22.6415097284294,-45.60129608946034
6547,-22.31397041282798,-45.60528107989758
6548,-22.914490456911818,-46.99963731223268
6549,-23.55691347023297,-46.40137153292466
6550,-22.398881077850433,-45.661354573018144
6551,-23.148772769957333,-47.0184638754548
6552,-22.571392627104355,-45.76476080020097
6553,-23.54160068290667,-46.41075003161316
6554,-23.32392864782512,-47.046024438513015
6555,-23.123569406383954,-46.91181516469812
6556,-23.276141728377848,-46.99268347687839
6557,-23.051936194851226,-46.83872252785027
6558,-23.778799518229185,-46.52338173974613
6559,-23.390881902633346,-46.63608316222712
6560,-22.693432926531266,-45.62659586360835
6561,-23.29746933738973,-46.868544740151776
6562,-23.466867388068735,-46.41783053274354
6563,-23.58425757618098,-46.428181328125746
6564,-23.30887607921145,-47.04415961467685
6565,-23.7307845237155,-46.434194899237454
6566,-23.70217081921803,-46.44728979886687
6567,-23.518197565200467,-46.511382616669096
6568,-23.599834412570896,-46.548068459162735
6569,-22.703439602866766,-45.776655864717604
6570,-23.716661652445094,-46.51446147445172
6571,-22.616788564444224,-45.80690043364921
6572,-23.268294278094636,-47.11013015371081
6573,-22.516802701025796,-45.6719298045915
6574,-23.598144002524435,-46.58424067890683
